ONS	OS
E05004509	7000000000017572
E05004510	7000000000017574
E05004511	7000000000017586
E05004512	7000000000017587
E05004513	7000000000017541
E05004514	7000000000017578
E05004515	7000000000017569
E05000306	7000000000010811
E05000307	7000000000010799
E05000308	7000000000010796
E05000309	7000000000010803
E05000310	7000000000010801
E05000311	7000000000010795
E05000312	7000000000010800
E05000313	7000000000010808
E05000314	7000000000010806
E05000315	7000000000010798
E05000316	7000000000010941
E05000317	7000000000010939
E05000318	7000000000010793
E05000319	7000000000010938
E05000320	7000000000010797
E05000321	7000000000010815
E05000322	7000000000010804
E05000323	7000000000010785
E05007039	7000000000014980
E05007040	7000000000042169
E05007041	7000000000015089
E05007042	7000000000015088
E05007043	7000000000015086
E05007044	7000000000015102
E05007045	7000000000015103
E05007046	7000000000015090
E05007047	7000000000015011
E05007048	7000000000042170
E05007049	7000000000015073
E05007050	7000000000015053
E05007051	7000000000015067
E05007052	7000000000015070
E05007053	7000000000015076
E05007054	7000000000015056
E05007055	7000000000014999
E05007056	7000000000015062
E05007057	7000000000014775
E05007058	7000000000015083
E05007059	7000000000015057
E05007060	7000000000015000
E05007061	7000000000015189
E05007062	7000000000015077
E05007063	7000000000015080
E05007064	7000000000042168
E05007065	7000000000015096
E05007308	7000000000013962
E05007309	7000000000013897
E05007310	7000000000013940
E05007311	7000000000013916
E05007312	7000000000013966
E05007313	7000000000013937
E05007314	7000000000013900
E05007315	7000000000013904
E05007316	7000000000013919
E05007317	7000000000013882
E05007318	7000000000013912
E05007319	7000000000013913
E05007320	7000000000013938
E05007321	7000000000013964
E05007322	7000000000013914
E05007323	7000000000013963
E05007324	7000000000013898
E05007325	7000000000013934
E05007326	7000000000041596
E05007327	7000000000013921
E05007328	7000000000013935
E05009288	7000000000011106
E05009289	7000000000011100
E05009290	7000000000011102
E05009291	7000000000011170
E05009292	7000000000011196
E05009293	7000000000011093
E05009294	7000000000011168
E05009295	7000000000011195
E05009296	7000000000010857
E05009297	7000000000011096
E05009298	7000000000010979
E05009299	7000000000011101
E05009300	7000000000011092
E05009301	7000000000011166
E05009302	7000000000011103
E05009303	7000000000011091
E05009304	7000000000011104
E05009305	7000000000011116
E05009306	7000000000011167
E05009307	7000000000011165
E05009308	7000000000011194
E05009309	7000000000011094
E05009310	7000000000011169
E05009311	7000000000010981
E05009312	7000000000010980
E05001822	7000000000042175
E05001823	7000000000044175
E05001824	7000000000044176
E05001825	7000000000042174
E05001826	7000000000044178
E05001827	7000000000044174
E05001828	7000000000007947
E05001829	7000000000044173
E05001830	7000000000044177
E05001831	7000000000007938
E05001832	7000000000007982
E05001833	7000000000007922
E05001834	7000000000007977
E05001835	7000000000042172
E05001836	7000000000008061
E05001837	7000000000008036
E05001838	7000000000008065
E05001839	7000000000008058
E05001840	7000000000008015
E05001841	7000000000042171
E05005185	7000000000005059
E05005186	7000000000005061
E05005187	7000000000005062
E05005188	7000000000005056
E05005189	7000000000004982
E05005190	7000000000005050
E05005191	7000000000004893
E05005192	7000000000004913
E05005193	7000000000005060
E05005194	7000000000005048
E05005195	7000000000004992
E05005196	7000000000004989
E05005197	7000000000004991
E05005198	7000000000004916
E05005199	7000000000005058
E05005200	7000000000004987
E05005201	7000000000005051
E05005202	7000000000005098
E05005203	7000000000004984
E05005204	7000000000005068
E05005205	7000000000005155
E05007362	7000000000014173
E05007363	7000000000014174
E05007364	7000000000014168
E05007365	7000000000014171
E05007366	7000000000014036
E05007367	7000000000014055
E05007368	7000000000014044
E05007369	7000000000014051
E05007370	7000000000014166
E05007371	7000000000042152
E05007372	7000000000014040
E05007373	7000000000014039
E05007374	7000000000014034
E05006208	7000000000021925
E05006209	7000000000021763
E05006210	7000000000021366
E05006211	7000000000021768
E05006212	7000000000021921
E05006213	7000000000021388
E05006214	7000000000021363
E05006215	7000000000021484
E05006216	7000000000021285
E05006217	7000000000021597
E05006218	7000000000021931
E05006219	7000000000021938
E05006220	7000000000021750
E05006221	7000000000021759
E05006222	7000000000021590
E05006223	7000000000021562
E05006224	7000000000021753
E05006225	7000000000021583
E05006226	7000000000021438
E05006227	7000000000021463
E05006228	7000000000021265
E05006229	7000000000021580
E05006230	7000000000021569
E05006231	7000000000021918
E05006232	7000000000021461
E05006233	7000000000021744
E05006234	7000000000021390
E05006235	7000000000021376
E05006236	7000000000041945
E05006237	7000000000021381
E05002702	7000000000001289
<http://data.ordnancesurvey.co.uk/ontology/spatialrelations/within>	ons-geography-administration.nt:<http://opendatacommunities.org/id/geography/administration/wd/E05002702>
E05002703	7000000000001330
<http://data.ordnancesurvey.co.uk/ontology/spatialrelations/within>	ons-geography-administration.nt:<http://opendatacommunities.org/id/geography/administration/wd/E05002703>
E05002704	7000000000001331
<http://data.ordnancesurvey.co.uk/ontology/spatialrelations/within>	ons-geography-administration.nt:<http://opendatacommunities.org/id/geography/administration/wd/E05002704>
E05002705	7000000000001244
<http://data.ordnancesurvey.co.uk/ontology/spatialrelations/within>	ons-geography-administration.nt:<http://opendatacommunities.org/id/geography/administration/wd/E05002705>
E05002706	7000000000001283
<http://data.ordnancesurvey.co.uk/ontology/spatialrelations/within>	ons-geography-administration.nt:<http://opendatacommunities.org/id/geography/administration/wd/E05002706>
E05002707	7000000000001287
<http://data.ordnancesurvey.co.uk/ontology/spatialrelations/within>	ons-geography-administration.nt:<http://opendatacommunities.org/id/geography/administration/wd/E05002707>
E05002708	7000000000001295
<http://data.ordnancesurvey.co.uk/ontology/spatialrelations/within>	ons-geography-administration.nt:<http://opendatacommunities.org/id/geography/administration/wd/E05002708>
E05002709	7000000000001299
<http://data.ordnancesurvey.co.uk/ontology/spatialrelations/within>	ons-geography-administration.nt:<http://opendatacommunities.org/id/geography/administration/wd/E05002709>
E05002710	7000000000001308
<http://data.ordnancesurvey.co.uk/ontology/spatialrelations/within>	ons-geography-administration.nt:<http://opendatacommunities.org/id/geography/administration/wd/E05002710>
E05002711	7000000000001278
<http://data.ordnancesurvey.co.uk/ontology/spatialrelations/within>	ons-geography-administration.nt:<http://opendatacommunities.org/id/geography/administration/wd/E05002711>
E05002712	7000000000001256
<http://data.ordnancesurvey.co.uk/ontology/spatialrelations/within>	ons-geography-administration.nt:<http://opendatacommunities.org/id/geography/administration/wd/E05002712>
E05002713	7000000000001280
<http://data.ordnancesurvey.co.uk/ontology/spatialrelations/within>	ons-geography-administration.nt:<http://opendatacommunities.org/id/geography/administration/wd/E05002713>
E05002714	7000000000001275
<http://data.ordnancesurvey.co.uk/ontology/spatialrelations/within>	ons-geography-administration.nt:<http://opendatacommunities.org/id/geography/administration/wd/E05002714>
E05002715	7000000000001298
<http://data.ordnancesurvey.co.uk/ontology/spatialrelations/within>	ons-geography-administration.nt:<http://opendatacommunities.org/id/geography/administration/wd/E05002715>
E05001341	7000000000016697
E05001342	7000000000016727
E05001343	7000000000016724
E05001344	7000000000016704
E05001345	7000000000016661
E05001346	7000000000016701
E05001347	7000000000016699
E05001348	7000000000016709
E05001349	7000000000016733
E05001350	7000000000016660
E05001351	7000000000016708
E05001352	7000000000016706
E05001353	7000000000016693
E05001354	7000000000016731
E05001355	7000000000016728
E05001356	7000000000016730
E05001357	7000000000016729
E05001358	7000000000016700
E05001359	7000000000042523
E05001360	7000000000016710
E05001361	7000000000042522
E05001362	7000000000016705
E05001363	7000000000016711
E05001364	7000000000016707
E05001365	7000000000016662
E05001366	7000000000016696
E05001367	7000000000016691
E05001368	7000000000016698
E05001369	7000000000016748
E05001370	7000000000016679
E05005965	7000000000007295
E05005966	7000000000007653
E05005967	7000000000007390
E05005968	7000000000043487
E05005969	7000000000007394
E05005970	7000000000043493
E05005971	7000000000007283
E05005972	7000000000043484
E05005973	7000000000007634
E05005974	7000000000043483
E05005975	7000000000043485
E05005976	7000000000039011
E05005977	7000000000043488
E05005978	7000000000043492
E05005979	7000000000043486
E05005980	7000000000043490
E05005981	7000000000043491
E05005982	7000000000007393
E05005983	7000000000007388
E05005984	7000000000043489
E05005985	7000000000007398
E05005986	7000000000007401
E05001598	7000000000012523
E05001599	7000000000012582
E05001600	7000000000012529
E05001601	7000000000012600
E05001602	7000000000012535
E05001603	7000000000012596
E05001604	7000000000012578
E05001605	7000000000012585
E05001606	7000000000012586
E05001607	7000000000012544
E05001608	7000000000012541
E05001609	7000000000042404
E05001610	7000000000012314
E05001611	7000000000012597
E05001612	7000000000012699
E05001613	7000000000012593
E05001614	7000000000012598
E05001615	7000000000012540
E05001616	7000000000012530
E05001617	7000000000038844
E05001618	7000000000038845
E05001619	7000000000038846
E05006902	7000000000014887
E05006903	7000000000014871
E05006904	7000000000014876
E05006905	7000000000014859
E05006906	7000000000014863
E05006907	7000000000014903
E05006908	7000000000014885
E05006909	7000000000041815
E05006910	7000000000014872
E05006911	7000000000041813
E05006912	7000000000041814
E05006913	7000000000014873
E05006914	7000000000014853
E05006915	7000000000014822
E05006916	7000000000014882
E05005270	7000000000004870
E05005271	7000000000004849
E05005272	7000000000004877
E05005273	7000000000041796
E05005274	7000000000004857
E05005275	7000000000004843
E05005276	7000000000004875
E05005277	7000000000004879
E05005278	7000000000004883
E05005279	7000000000004888
E05005280	7000000000041794
E05005281	7000000000004856
E05005282	7000000000004851
E05005283	7000000000004885
E05005284	7000000000004739
E05005285	7000000000004872
E05005286	7000000000004860
E05005287	7000000000004845
E05005288	7000000000004854
E05005289	7000000000004859
E05005290	7000000000004878
E05005291	7000000000041795
E05002716	7000000000001235
<http://data.ordnancesurvey.co.uk/ontology/spatialrelations/within>	ons-geography-administration.nt:<http://opendatacommunities.org/id/geography/administration/wd/E05002716>
E05002717	7000000000001227
<http://data.ordnancesurvey.co.uk/ontology/spatialrelations/within>	ons-geography-administration.nt:<http://opendatacommunities.org/id/geography/administration/wd/E05002717>
E05002718	7000000000001182
<http://data.ordnancesurvey.co.uk/ontology/spatialrelations/within>	ons-geography-administration.nt:<http://opendatacommunities.org/id/geography/administration/wd/E05002718>
E05002719	7000000000001353
<http://data.ordnancesurvey.co.uk/ontology/spatialrelations/within>	ons-geography-administration.nt:<http://opendatacommunities.org/id/geography/administration/wd/E05002719>
E05002720	7000000000001189
<http://data.ordnancesurvey.co.uk/ontology/spatialrelations/within>	ons-geography-administration.nt:<http://opendatacommunities.org/id/geography/administration/wd/E05002720>
E05002721	7000000000001224
<http://data.ordnancesurvey.co.uk/ontology/spatialrelations/within>	ons-geography-administration.nt:<http://opendatacommunities.org/id/geography/administration/wd/E05002721>
E05002722	7000000000001222
<http://data.ordnancesurvey.co.uk/ontology/spatialrelations/within>	ons-geography-administration.nt:<http://opendatacommunities.org/id/geography/administration/wd/E05002722>
E05002723	7000000000042207
<http://data.ordnancesurvey.co.uk/ontology/spatialrelations/within>	ons-geography-administration.nt:<http://opendatacommunities.org/id/geography/administration/wd/E05002723>
E05002724	7000000000001225
<http://data.ordnancesurvey.co.uk/ontology/spatialrelations/within>	ons-geography-administration.nt:<http://opendatacommunities.org/id/geography/administration/wd/E05002724>
E05002725	7000000000001230
<http://data.ordnancesurvey.co.uk/ontology/spatialrelations/within>	ons-geography-administration.nt:<http://opendatacommunities.org/id/geography/administration/wd/E05002725>
E05002726	7000000000001481
<http://data.ordnancesurvey.co.uk/ontology/spatialrelations/within>	ons-geography-administration.nt:<http://opendatacommunities.org/id/geography/administration/wd/E05002726>
E05002727	7000000000001231
<http://data.ordnancesurvey.co.uk/ontology/spatialrelations/within>	ons-geography-administration.nt:<http://opendatacommunities.org/id/geography/administration/wd/E05002727>
E05002728	7000000000042206
<http://data.ordnancesurvey.co.uk/ontology/spatialrelations/within>	ons-geography-administration.nt:<http://opendatacommunities.org/id/geography/administration/wd/E05002728>
E05002729	7000000000001364
<http://data.ordnancesurvey.co.uk/ontology/spatialrelations/within>	ons-geography-administration.nt:<http://opendatacommunities.org/id/geography/administration/wd/E05002729>
E05002730	7000000000001221
<http://data.ordnancesurvey.co.uk/ontology/spatialrelations/within>	ons-geography-administration.nt:<http://opendatacommunities.org/id/geography/administration/wd/E05002730>
